Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
32.528,1,42.3,10.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.2,5.7%
32.711,1,42.8,13.3%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7451.8,5.7%
32.945,1,41.8,18.4%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.6,5.7%
33.194,1,42.3,14.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.6,5.7%
33.378,1,42.8,14.9%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.6,5.7%
33.561,1,44.3,13.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7451.2,5.7%
33.746,1,42.3,15.1%,50000,800191424,250000496,0.9160,1.1000,1.1000,1.1000,7451.2,5.7%
33.981,1,43.8,13.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.2,5.7%
34.164,1,42.8,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.2,5.7%
34.348,1,42.8,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.2,5.7%
34.532,1,42.3,13.3%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7451.2,5.7%
34.765,1,42.8,19.8%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.3,5.6%
35.16,1,42.3,13.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.1,5.7%
35.199,1,41.8,13.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7450.7,5.7%
35.383,1,42.8,13.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7450.0,5.7%
35.568,1,42.3,15.1%,50000,800191424,250000496,0.9160,1.1000,1.1000,1.1000,7450.1,5.7%
35.803,1,42.3,14.6%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.5,5.7%
35.987,1,41.8,12.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.5,5.7%
36.170,1,43.3,12.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.4,5.7%
36.353,1,43.3,14.7%,50000,800244160,250000496,0.8500,1.1000,1.1000,1.1000,7448.5,5.7%
36.587,1,41.3,15.9%,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7448.0,5.7%
36.836,1,42.8,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.0,5.7%
37.20,1,42.3,11.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.3,5.7%
37.203,1,43.3,12.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7447.7,5.7%
37.386,1,42.8,14.3%,50000,800191424,250000496,0.9160,1.1000,1.1000,1.1000,7447.9,5.7%
37.622,1,42.8,15.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7447.7,5.7%
37.805,1,42.8,13.5%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7447.7,5.7%
37.989,1,42.8,11.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7447.3,5.7%
38.172,1,43.3,13.3%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7448.0,5.7%
38.407,1,42.3,20.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.4,5.7%
38.656,1,41.8,14.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7448.8,5.7%
