Time,USB Status,CPU Temperature,Throttle Status,CPU Frequency,Core Frequency,CPU Voltage,Memory Controller Voltage,Memory I/O Voltage,Memory Chip Voltage
49.722360000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
49.797476000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
49.874589000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
49.949968000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
50.25239000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
50.102056000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
50.177857000.0,1,61.3,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
50.289542000.0,1,61.8,0,1200339840,349721184,0.8600,1.1000,1.1000,1.1000
50.392783000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
50.468703000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
50.544102000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
50.620163000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
50.695071000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
50.772358000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
50.847742000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
50.925463000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
51.739000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
51.76884000.0,1,61.3,0,1100302720,324883296,0.8600,1.1000,1.1000,1.1000
51.185500000.0,1,61.3,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
51.300402000.0,1,61.8,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
51.404351000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
51.480073000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
51.555599000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
51.630935000.0,1,62.3,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
51.706950000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
51.783581000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
51.859263000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
51.935673000.0,1,61.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
52.11759000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
52.87389000.0,1,62.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
52.163857000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
52.239346000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
52.314714000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
52.389867000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
52.466715000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
52.542001000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
52.617145000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
52.693998000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
52.770898000.0,1,63.3,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
52.845700000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
52.922624000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
52.998223000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
53.73492000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
53.149782000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
53.225151000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
53.300624000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
53.375719000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
53.451710000.0,1,62.3,0,1800457088,500000992,0.8600,1.1000,1.1000,1.1000
53.539589000.0,1,62.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
53.644902000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
53.720208000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
53.797374000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
53.886814000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
53.962927000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
54.39166000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
54.114236000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
54.190320000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
54.266909000.0,1,62.3,0,1800457088,299768544,0.8600,1.1000,1.1000,1.1000
54.361538000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
54.459269000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
54.534949000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
54.610280000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
54.686009000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
54.763989000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
54.839449000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
54.916392000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
54.991617000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
55.67007000.0,1,63.3,0,1800457088,299768544,0.8600,1.1000,1.1000,1.1000
55.161469000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
55.261918000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
55.337382000.0,1,61.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
55.412140000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
55.487289000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
55.562901000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
55.638144000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
55.713787000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
55.791714000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
55.867395000.0,1,61.3,0,1800457088,499987808,0.8600,1.1000,1.1000,1.1000
55.956038000.0,1,62.3,0,1100249984,500000992,0.9260,1.1000,1.1000,1.1000
56.56236000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
56.132449000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
56.207349000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
56.282761000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
56.357898000.0,1,62.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
56.434551000.0,1,63.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
56.510101000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
56.585489000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
56.660882000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
56.737587000.0,1,61.3,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
56.841426000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
56.919271000.0,1,61.8,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
56.996731000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
57.73333000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
57.148520000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
57.224365000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
57.300856000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
57.376524000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
57.451466000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
57.527507000.0,1,61.3,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
57.628204000.0,1,61.8,0,1100249984,324883296,0.8600,1.1000,1.1000,1.1000
57.742662000.0,1,60.8,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
57.859210000.0,1,62.3,0,1200287104,349734368,0.9260,1.1000,1.1000,1.1000
57.960619000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
58.36320000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
58.111902000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
58.188304000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
58.263397000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
58.338668000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
58.414357000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
58.490729000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
58.566483000.0,1,62.8,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
58.641947000.0,1,62.3,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
58.748718000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
58.823806000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
58.900260000.0,1,61.3,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
58.976224000.0,1,62.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
59.51845000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
59.127476000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
59.202976000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
59.279055000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
59.354929000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
59.430027000.0,1,62.3,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
59.529586000.0,1,62.3,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
59.645274000.0,1,61.8,0,1100302720,324883296,0.8600,1.1000,1.1000,1.1000
59.759111000.0,1,61.8,0,1100302720,324883296,0.8600,1.1000,1.1000,1.1000
59.870606000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
59.950636000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
60.25665000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
60.100874000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
60.176686000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
60.252028000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
60.327505000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
60.403046000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
60.479234000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
60.554957000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
60.630754000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
60.705898000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
60.781824000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
60.858697000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
60.935527000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
61.13071000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
61.88810000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
61.164407000.0,1,63.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
61.240156000.0,1,61.8,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
61.336626000.0,1,62.3,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
61.446944000.0,1,61.3,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
61.558824000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
61.641833000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
61.717875000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
61.793134000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
61.869966000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
61.946718000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
62.23843000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
62.100143000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
62.176002000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
62.251480000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
62.327493000.0,1,61.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
62.403725000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
62.478987000.0,1,63.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
62.555482000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
62.630410000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
62.706359000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
62.782564000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
62.865641000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
62.944679000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
63.21638000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
63.97479000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
63.172810000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
63.247998000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
63.323408000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
63.399042000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
63.474769000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
63.550310000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
63.625664000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
63.702730000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
63.778193000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
63.853068000.0,1,62.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
63.929267000.0,1,62.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
64.8062000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
64.83490000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
64.158785000.0,1,63.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
64.234105000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
64.309776000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
64.385134000.0,1,62.8,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
64.485877000.0,1,61.8,0,1200339840,349734368,0.8600,1.1000,1.1000,1.1000
64.592803000.0,1,61.8,0,1100249984,324883296,0.8600,1.1000,1.1000,1.1000
64.705440000.0,1,63.3,0,1100302720,324883296,0.8600,1.1000,1.1000,1.1000
64.819214000.0,1,61.3,0,1100302720,324870112,0.8600,1.1000,1.1000,1.1000
64.935197000.0,1,62.3,0,1100249984,500000992,0.9260,1.1000,1.1000,1.1000
65.38368000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
65.115881000.0,1,63.7,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
65.191086000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
65.266330000.0,1,63.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
65.341516000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
65.417063000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
65.492488000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
65.567727000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
65.642848000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
65.719574000.0,1,62.8,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
65.824867000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
65.899887000.0,1,63.7,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
65.975855000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
66.54439000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
66.130601000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
66.206646000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
66.282522000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
66.359978000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
66.435672000.0,1,63.7,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
66.512103000.0,1,62.3,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
66.611966000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
66.693190000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
66.768664000.0,1,62.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
66.845102000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
66.920768000.0,1,63.7,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
67.1908000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
67.78267000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
67.154084000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
67.229480000.0,1,62.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
67.304918000.0,1,62.8,0,1100302720,324870112,0.8600,1.1000,1.1000,1.1000
67.403353000.0,1,61.8,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
67.512604000.0,1,62.8,0,1100249984,324883296,0.8600,1.1000,1.1000,1.1000
67.624696000.0,1,62.3,0,1100302720,324856928,0.8600,1.1000,1.1000,1.1000
67.739644000.0,1,61.8,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
67.846547000.0,1,61.3,0,1100249984,324883296,0.8600,1.1000,1.1000,1.1000
67.960749000.0,1,62.3,0,1200287104,349721184,0.9260,1.1000,1.1000,1.1000
68.63032000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
68.138072000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
68.213840000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
68.289078000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
68.364437000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
68.440362000.0,1,63.7,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
68.515783000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
68.591059000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
68.666611000.0,1,63.7,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
68.741883000.0,1,61.8,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
68.847859000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
68.923484000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
69.704000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
69.79131000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
69.155166000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
69.230741000.0,1,62.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
69.306438000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
69.382909000.0,1,63.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
69.458755000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
69.534549000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
69.610963000.0,1,62.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
69.687034000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
69.762539000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
69.838433000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
69.913888000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
69.989785000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
70.68549000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
70.144152000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
70.220167000.0,1,62.8,0,1800404352,349734368,0.8600,1.1000,1.1000,1.1000
70.307396000.0,1,61.8,0,1100302720,324870112,0.8600,1.1000,1.1000,1.1000
70.417617000.0,1,62.3,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
70.531430000.0,1,61.8,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
70.621463000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
70.697666000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
70.772887000.0,1,63.7,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
70.848049000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
70.923319000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
70.998634000.0,1,62.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
71.76964000.0,1,62.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
71.152141000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
