Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
34.322,1,54.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7250.3,8.2%
34.812,1,54.0,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7133.7,9.7%
35.273,1,54.0,100.0%,50005,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7051.0,10.7%
35.522,1,54.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7001.0,11.4%
35.768,1,54.0,99.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6945.7,12.1%
36.38,1,53.0,99.2%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6831.7,13.5%
36.463,1,54.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6728.6,14.8%
36.883,1,54.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6614.7,16.3%
37.312,1,54.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6542.5,17.2%
37.693,1,55.5,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6974.9,11.7%
38.45,1,55.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7155.7,9.4%
38.398,1,54.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7301.4,7.6%
38.748,1,54.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7254.5,8.2%
39.143,1,54.5,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7205.7,8.8%
39.441,1,53.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7110.0,10.0%
39.853,1,54.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7025.1,11.1%
40.233,1,54.5,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6969.2,11.8%
40.521,1,54.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6929.4,12.3%
40.772,1,55.0,99.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6876.2,12.9%
41.88,1,54.5,95.8%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6781.2,14.1%
41.462,1,55.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6722.4,14.9%
41.743,1,54.5,100.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6602.6,16.4%
42.112,1,55.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6586.1,16.6%
42.572,1,54.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7184.6,9.0%
43.13,1,55.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7352.7,6.9%
43.472,1,54.5,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7296.6,7.6%
43.768,1,55.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7219.1,8.6%
44.98,1,54.0,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7106.5,10.0%
44.538,1,55.0,100.0%,50005,600117184,500000992,0.9160,1.1000,1.1000,1.1000,6987.6,11.5%
44.851,1,55.5,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6884.0,12.8%
45.232,1,54.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6802.3,13.9%
45.588,1,55.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6726.7,14.8%
45.962,1,55.0,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6669.2,15.6%
46.277,1,55.5,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6585.7,16.6%
46.693,1,54.0,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6765.3,14.3%
47.63,1,55.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6946.6,12.1%
47.413,1,54.5,100.0%,50005,600169920,499987808,0.9160,1.1000,1.1000,1.1000,7247.9,8.2%
47.721,1,55.0,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,7302.9,7.5%
48.93,1,55.5,99.2%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7246.6,8.3%
48.348,1,54.5,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,7190.0,9.0%
48.613,1,54.5,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,7141.7,9.6%
48.868,1,56.0,99.2%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,7065.4,10.5%
49.197,1,55.5,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6981.8,11.6%
49.533,1,54.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6934.5,12.2%
49.776,1,54.5,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6875.2,13.0%
50.70,1,55.0,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6787.3,14.1%
50.431,1,56.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6674.1,15.5%
50.733,1,54.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6856.3,13.2%
51.53,1,55.5,99.3%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7061.0,10.6%
51.338,1,54.0,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7019.8,11.1%
51.594,1,54.5,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6958.5,11.9%
51.933,1,56.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6858.6,13.2%
52.323,1,55.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7051.8,10.7%
52.692,1,56.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7193.4,8.9%
53.102,1,56.0,100.0%,50005,600117184,500000992,0.9160,1.1000,1.1000,1.1000,7074.8,10.4%
53.513,1,55.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7019.5,11.1%
53.788,1,56.0,97.3%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6975.4,11.7%
54.58,1,55.5,99.1%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6921.3,12.4%
54.334,1,56.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6866.4,13.1%
54.610,1,55.5,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6763.5,14.4%
55.13,1,55.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6689.9,15.3%
55.352,1,55.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6978.0,11.7%
