Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
21.81,1,37.0,18.9%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7454.3,5.6%
21.309,1,37.0,11.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7453.2,5.6%
21.493,1,36.0,13.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7453.5,5.6%
21.677,1,36.5,13.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7454.0,5.6%
21.864,1,36.5,15.9%,0,800191424,500000992,0.9260,1.1000,1.1000,1.1000,7454.3,5.6%
22.100,1,37.4,12.8%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7454.3,5.6%
22.283,1,37.0,13.7%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7454.8,5.6%
22.468,1,37.4,12.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7455.7,5.6%
22.650,1,37.4,13.3%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7456.1,5.6%
22.885,1,37.4,16.7%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7456.1,5.6%
23.123,1,37.4,13.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7456.1,5.6%
23.306,1,37.0,13.7%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7456.3,5.6%
23.489,1,36.5,11.1%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.3,5.6%
23.672,1,37.0,15.5%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7455.8,5.6%
23.914,1,37.0,19.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.2,5.6%
24.141,1,37.0,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.3,5.6%
24.325,1,37.9,12.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.1,5.6%
24.508,1,36.5,14.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.1,5.6%
24.691,1,36.5,14.9%,0,800191424,500000992,0.9260,1.1000,1.1000,1.1000,7456.9,5.6%
24.927,1,37.0,16.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7456.9,5.6%
25.110,1,37.9,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7457.4,5.6%
25.294,1,37.9,13.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7457.5,5.6%
25.477,1,37.0,14.3%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7457.5,5.6%
25.712,1,37.0,18.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7456.8,5.6%
25.951,1,37.9,13.2%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7455.1,5.6%
26.135,1,37.4,11.1%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7455.4,5.6%
26.318,1,37.9,12.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.4,5.6%
26.502,1,37.9,15.9%,0,800191424,249987312,0.8600,1.1000,1.1000,1.1000,7456.4,5.6%
26.745,1,36.0,17.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.4,5.6%
26.972,1,37.0,13.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.6,5.6%
27.155,1,37.9,12.5%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7456.7,5.6%
27.339,1,37.4,12.5%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7456.7,5.6%
27.522,1,38.4,13.6%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7456.7,5.6%
27.756,1,37.0,16.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7456.7,5.6%
27.941,1,37.4,12.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.8,5.6%
28.124,1,37.9,13.7%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7456.4,5.6%
28.308,1,37.4,13.3%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7456.7,5.6%
28.540,1,37.9,18.4%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7457.0,5.6%
28.795,1,35.5,13.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7457.2,5.6%
28.977,1,37.4,14.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7457.6,5.6%
29.160,1,37.0,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7457.7,5.6%
29.343,1,36.0,16.7%,0,800244160,250000496,0.8600,1.1000,1.1000,1.1000,7458.3,5.6%
29.586,1,37.0,18.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7458.2,5.6%
29.818,1,37.9,11.1%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7458.3,5.6%
30.2,1,38.4,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7458.7,5.6%
30.186,1,36.5,14.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7458.7,5.6%
30.369,1,37.0,14.0%,0,800191424,500000992,0.9260,1.1000,1.1000,1.1000,7459.3,5.6%
30.605,1,37.0,12.8%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7460.5,5.5%
30.788,1,37.0,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7460.6,5.5%
30.971,1,36.5,14.7%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7459.9,5.6%
31.154,1,37.9,13.3%,0,800191424,249987312,0.8600,1.1000,1.1000,1.1000,7459.9,5.6%
31.389,1,37.0,17.4%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7459.9,5.6%
31.631,1,36.5,14.1%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7459.9,5.6%
31.814,1,37.4,13.7%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7460.6,5.5%
31.997,1,37.4,13.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7461.2,5.5%
32.180,1,37.0,13.7%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7462.7,5.5%
32.419,1,36.5,17.1%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7461.9,5.5%
32.654,1,37.4,14.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7459.8,5.6%
32.836,1,37.9,11.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7458.0,5.6%
33.19,1,36.5,11.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.9,5.6%
33.202,1,37.0,15.7%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7457.0,5.6%
33.444,1,37.0,20.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7457.7,5.6%
33.677,1,36.5,13.5%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7458.4,5.6%
33.860,1,37.4,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7458.8,5.6%
34.45,1,37.0,13.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7458.8,5.6%
34.228,1,37.9,14.9%,0,800191424,500000992,0.9260,1.1000,1.1000,1.1000,7460.0,5.6%
34.465,1,37.4,11.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7460.1,5.5%
34.649,1,37.0,12.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7459.1,5.6%
34.833,1,37.4,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7457.7,5.6%
35.16,1,37.0,13.3%,0,800191424,249987312,0.8600,1.1000,1.1000,1.1000,7457.3,5.6%
35.251,1,35.5,18.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7455.8,5.6%
35.497,1,37.0,12.2%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.1,5.6%
35.682,1,37.9,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7454.9,5.6%
35.865,1,37.4,12.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7455.7,5.6%
36.48,1,36.5,16.1%,0,800191424,500000992,0.9260,1.1000,1.1000,1.1000,7456.7,5.6%
36.283,1,37.4,13.9%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.7,5.6%
36.466,1,37.0,15.8%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.6,5.6%
36.649,1,36.5,11.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.5,5.6%
36.832,1,37.4,13.2%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7456.6,5.6%
37.67,1,37.4,18.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7457.0,5.6%
37.309,1,37.0,14.1%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.5,5.6%
37.492,1,36.5,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.4,5.6%
37.676,1,37.4,13.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.3,5.6%
37.859,1,37.0,12.8%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7456.5,5.6%
38.98,1,38.4,17.6%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7456.9,5.6%
38.334,1,37.4,14.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7457.3,5.6%
38.517,1,36.5,11.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7457.3,5.6%
38.701,1,37.4,11.1%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7457.6,5.6%
38.885,1,37.0,13.1%,0,800191424,250000496,0.9260,1.1000,1.1000,1.1000,7457.7,5.6%
39.121,1,39.4,15.9%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7457.4,5.6%
39.305,1,37.9,12.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7458.3,5.6%
39.488,1,37.4,14.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7459.4,5.6%
39.671,1,37.9,13.5%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7459.6,5.6%
39.905,1,37.0,17.5%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7459.0,5.6%
40.153,1,37.4,15.6%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7458.0,5.6%
40.337,1,37.4,11.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7457.5,5.6%
40.521,1,37.4,12.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.5,5.6%
40.704,1,38.4,15.3%,0,800191424,250000496,0.9260,1.1000,1.1000,1.1000,7456.1,5.6%
40.940,1,36.5,14.6%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7454.8,5.6%
41.122,1,37.4,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7453.8,5.6%
41.305,1,37.9,12.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7453.2,5.6%
41.488,1,38.4,12.2%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7452.9,5.6%
41.720,1,37.4,17.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7452.0,5.7%
41.970,1,37.9,11.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7451.0,5.7%
42.153,1,37.0,12.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7451.2,5.7%
42.336,1,37.4,12.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7450.7,5.7%
42.519,1,37.9,14.8%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7451.2,5.7%
42.760,1,37.9,16.2%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7450.8,5.7%
42.994,1,38.4,13.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7450.7,5.7%
43.177,1,37.4,13.7%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7450.4,5.7%
43.360,1,37.4,12.3%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7450.1,5.7%
43.543,1,37.9,14.5%,0,800191424,250000496,0.9260,1.1000,1.1000,1.1000,7450.6,5.7%
43.778,1,37.9,14.6%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7449.9,5.7%
43.962,1,37.9,14.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7450.2,5.7%
