Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
22.883,1,40.9,14.5%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7454.7,5.6%
23.64,1,40.4,11.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.3,5.6%
23.245,1,40.9,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.4,5.6%
23.426,1,41.3,13.3%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7453.9,5.6%
23.658,1,40.4,18.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.5,5.6%
23.906,1,41.3,12.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.1,5.6%
24.86,1,40.9,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.3,5.6%
24.267,1,39.9,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.6,5.6%
24.449,1,41.3,13.2%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7453.5,5.6%
24.684,1,41.3,16.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.5,5.6%
24.920,1,40.4,14.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.0,5.6%
25.101,1,40.9,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.7,5.6%
25.282,1,40.4,11.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.5,5.6%
25.463,1,40.9,16.0%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7452.9,5.6%
25.701,1,39.9,17.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.5,5.6%
25.937,1,40.9,12.2%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7451.9,5.7%
26.120,1,40.9,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.5,5.6%
26.301,1,40.4,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.8,5.7%
26.482,1,41.8,13.2%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7452.8,5.6%
26.718,1,40.9,17.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.0,5.7%
26.957,1,40.4,13.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.8,5.7%
27.139,1,40.4,14.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.7,5.7%
27.320,1,40.9,12.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7451.3,5.7%
27.501,1,40.4,12.8%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7451.6,5.7%
27.740,1,39.9,17.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.2,5.7%
27.971,1,41.3,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.3,5.7%
28.154,1,39.4,12.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7451.4,5.7%
28.337,1,39.9,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.3,5.7%
28.519,1,40.9,14.8%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7451.4,5.7%
28.757,1,39.9,17.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7450.9,5.7%
28.989,1,40.9,14.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7450.7,5.7%
29.170,1,40.9,13.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7450.3,5.7%
29.351,1,40.9,12.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.5,5.7%
29.533,1,40.4,16.0%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7450.4,5.7%
29.770,1,40.9,17.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.3,5.7%
30.7,1,40.4,13.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.1,5.7%
30.188,1,41.3,14.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7449.9,5.7%
30.369,1,40.9,12.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7449.6,5.7%
30.550,1,40.9,15.4%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7451.1,5.7%
30.786,1,40.4,20.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.1,5.7%
31.29,1,39.9,15.4%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7452.6,5.6%
31.210,1,41.3,13.7%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7453.9,5.6%
31.391,1,40.9,12.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.4,5.6%
31.572,1,41.3,11.8%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7456.6,5.6%
31.808,1,40.9,17.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7456.6,5.6%
32.48,1,40.4,14.1%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7455.9,5.6%
32.231,1,40.4,12.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.1,5.6%
32.412,1,41.3,11.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.1,5.6%
32.594,1,42.3,14.1%,0,800244160,250000496,0.8500,1.1000,1.1000,1.1000,7453.3,5.6%
32.831,1,40.4,19.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7452.6,5.6%
33.69,1,40.9,13.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.8,5.7%
33.249,1,41.3,11.4%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7451.2,5.7%
33.431,1,41.3,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.8,5.7%
33.612,1,40.4,11.8%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7451.9,5.7%
33.847,1,39.9,17.8%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7453.1,5.6%
34.88,1,41.3,14.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.4,5.6%
34.269,1,41.3,12.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.9,5.6%
34.450,1,40.9,14.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.5,5.6%
34.631,1,40.9,12.0%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7453.0,5.6%
34.868,1,40.9,19.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.8,5.6%
35.106,1,40.9,13.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.9,5.6%
35.287,1,41.3,13.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7456.7,5.6%
35.468,1,40.9,14.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.7,5.6%
35.650,1,39.9,14.3%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7455.4,5.6%
35.883,1,39.9,17.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.7,5.6%
36.123,1,41.3,15.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.2,5.6%
36.304,1,40.9,11.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.6,5.7%
36.485,1,40.9,12.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7450.4,5.7%
36.665,1,41.8,12.3%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7450.5,5.7%
36.897,1,40.9,19.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.5,5.7%
37.145,1,41.8,13.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.4,5.7%
37.326,1,41.3,11.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.9,5.7%
37.508,1,40.4,13.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7451.5,5.7%
37.689,1,40.9,12.0%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7453.0,5.6%
37.923,1,40.4,17.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.3,5.6%
38.170,1,41.3,15.8%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7453.5,5.6%
38.351,1,40.9,12.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7453.5,5.6%
38.533,1,40.9,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.7,5.6%
38.714,1,41.8,13.9%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7454.5,5.6%
38.950,1,39.9,16.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.9,5.6%
39.181,1,40.4,12.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7453.9,5.6%
