Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
70.121,1,63.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6868.5,13.0%
70.739,1,65.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7175.5,9.2%
71.379,1,64.7,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7031.3,11.0%
72.101,1,64.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6870.0,13.0%
72.859,1,66.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6869.0,13.0%
73.669,1,64.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6928.6,12.3%
74.459,1,65.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7002.3,11.3%
75.228,1,64.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6822.1,13.6%
75.949,1,65.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7154.7,9.4%
76.739,1,65.7,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6917.3,12.4%
77.509,1,64.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7286.4,7.7%
78.299,1,65.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6776.6,14.2%
79.89,1,66.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6795.1,14.0%
79.869,1,64.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7044.1,10.8%
80.759,1,64.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6798.0,13.9%
81.599,1,65.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7130.7,9.7%
82.389,1,65.7,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7074.6,10.4%
