Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
102.482,1,65.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6685.4,15.4%
103.240,1,65.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6914.7,12.5%
103.860,1,65.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7014.3,11.2%
104.659,1,65.2,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7090.5,10.2%
105.460,1,65.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6877.3,12.9%
106.200,1,66.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7066.9,10.5%
106.810,1,66.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7018.1,11.1%
107.621,1,65.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7019.6,11.1%
108.359,1,66.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6923.4,12.3%
109.22,1,67.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7187.2,9.0%
109.880,1,65.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7034.6,10.9%
110.650,1,65.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6865.2,13.1%
111.400,1,66.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6891.1,12.8%
112.180,1,66.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6939.8,12.1%
112.949,1,66.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6927.8,12.3%
113.800,1,67.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6973.6,11.7%
114.600,1,65.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7021.3,11.1%
115.419,1,66.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7025.7,11.0%
116.132,1,66.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6667.4,15.6%
116.1000,1,66.7,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7259.7,8.1%
117.770,1,67.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6945.7,12.1%
118.540,1,67.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6735.1,14.7%
